date,open,high,low,close
2016-07-28,104.93599700927734,105.14900207519533,104.52100372314452,104.95099639892578
2016-07-29,104.77200317382812,104.80599975585938,102.27799987792967,104.74500274658205
2016-08-01,102.34700012207033,102.68000030517578,102.13800048828124,102.33200073242188
2016-08-02,102.30699920654295,102.79499816894533,100.81400299072266,102.35900115966795
2016-08-03,101.0780029296875,101.5459976196289,100.7480010986328,101.06800079345705
2016-08-04,101.31900024414062,101.66300201416016,100.86699676513672,101.33699798583984
2016-08-05,101.22699737548828,102.03099822998048,100.88800048828124,101.1989974975586
2016-08-08,102.03800201416016,102.6269989013672,101.91000366210938,102.1449966430664
2016-08-09,102.28299713134766,102.51699829101562,101.8000030517578,102.28800201416016
2016-08-10,101.9219970703125,101.9219970703125,100.96900177001952,101.91500091552734
2016-08-11,101.13600158691406,101.49500274658205,101.0250015258789,101.13300323486328
2016-08-12,101.81199645996094,102.2689971923828,100.86199951171876,101.80799865722656
2016-08-15,101.26399993896484,101.447998046875,100.88700103759766,101.28299713134766
2016-08-16,101.2509994506836,101.2509994506836,99.572998046875,101.23999786376952
2016-08-17,100.21199798583984,101.1230010986328,100.16899871826172,100.1999969482422
2016-08-18,99.89299774169922,100.47200012207033,99.6520004272461,99.90599822998048
2016-08-19,100.14099884033205,100.4290008544922,100.0459976196289,100.11199951171876
2016-08-22,100.54100036621094,100.9260025024414,100.2249984741211,100.5540008544922
2016-08-23,100.3010025024414,100.37999725341795,99.95600128173828,100.2509994506836
2016-08-24,100.3479995727539,100.5780029296875,100.0979995727539,100.31099700927734
2016-08-25,100.54900360107422,100.59500122070312,100.30799865722656,100.552001953125
2016-08-26,100.55699920654295,101.28900146484376,100.08799743652344,100.55500030517578
2016-08-29,101.96099853515624,102.38200378417967,101.86399841308594,101.91999816894533
2016-08-30,101.81199645996094,102.947998046875,101.75599670410156,101.80899810791016
2016-08-31,102.8730010986328,103.5199966430664,102.8730010986328,102.86799621582033
2016-09-01,103.30699920654295,103.99400329589844,103.08200073242188,103.302001953125
2016-09-02,103.2490005493164,104.28500366210938,102.84300231933594,103.25800323486328
2016-09-05,103.95800018310548,104.01100158691406,103.15399932861328,103.93399810791016
2016-09-06,103.5270004272461,103.80599975585938,102.0479965209961,103.51000213623048
2016-09-07,101.54299926757812,101.75599670410156,101.22899627685548,101.5250015258789
2016-09-08,101.81700134277344,102.28399658203124,101.447998046875,101.8290023803711
2016-09-09,102.30599975585938,103.02100372314452,101.98799896240234,102.30599975585938
2016-09-12,102.46700286865234,102.6500015258789,101.77100372314452,102.43800354003906
2016-09-13,101.75599670410156,102.41000366210938,101.47200012207033,101.7509994506836
2016-09-14,102.53399658203124,103.33599853515624,102.33200073242188,102.50399780273438
2016-09-15,102.5260009765625,102.7310028076172,101.95899963378906,102.5479965209961
2016-09-16,101.98400115966795,102.3949966430664,101.77400207519533,102.00800323486328
2016-09-19,102.33100128173828,102.36299896240234,101.58100128173828,102.30699920654295
2016-09-20,101.90499877929688,102.0479965209961,101.572998046875,101.84600067138672
2016-09-21,101.59400177001952,102.7770004272461,100.56300354003906,101.5469970703125
2016-09-22,100.4020004272461,100.89199829101562,100.10099792480467,100.39299774169922
2016-09-23,100.8030014038086,101.2300033569336,100.68900299072266,100.83100128173828
2016-09-26,100.91000366210938,101.07599639892578,100.2959976196289,100.88899993896484
2016-09-27,100.38400268554688,100.97599792480467,100.14099884033205,100.35900115966795
2016-09-28,100.4749984741211,100.81199645996094,100.4229965209961,100.46800231933594
2016-09-29,100.94400024414062,101.80999755859376,100.9209976196289,100.93499755859376
2016-09-30,101.18699645996094,101.68699645996094,100.75599670410156,101.1989974975586
2016-10-03,101.53900146484376,101.6520004272461,101.21499633789062,101.56300354003906
2016-10-04,101.83599853515624,102.86299896240234,101.83200073242188,101.81700134277344
2016-10-05,102.84200286865234,103.58300018310548,102.68199920654295,102.87999725341795
2016-10-06,103.4489974975586,104.14600372314452,103.34700012207033,103.45999908447266
2016-10-07,103.75299835205078,103.97799682617188,102.87100219726562,103.76499938964844
2016-10-10,103.05799865722656,103.74400329589844,102.81800079345705,103.01799774169922
2016-10-11,103.73600006103516,104.06400299072266,103.31600189208984,103.6969985961914
2016-10-12,103.30599975585938,104.4729995727539,103.3000030517578,103.34200286865234
2016-10-13,104.31700134277344,104.61100006103516,103.35900115966795,104.3040008544922
2016-10-14,103.75299835205078,104.45899963378906,103.66500091552734,103.72200012207033
2016-10-17,104.08000183105467,104.35199737548828,103.9020004272461,104.03900146484376
2016-10-18,103.85900115966795,104.19000244140624,103.68900299072266,103.85099792480467
2016-10-19,103.8740005493164,103.93599700927734,103.18299865722656,103.86499786376952
2016-10-20,103.43900299072266,104.0739974975586,103.41600036621094,103.39099884033205
2016-10-21,104.12999725341795,104.1989974975586,103.52400207519533,104.10900115966795
2016-10-24,103.90699768066406,104.29900360107422,103.72000122070312,103.91699981689452
2016-10-25,104.29000091552734,104.86499786376952,104.25,104.3209991455078
2016-10-26,104.1439971923828,104.46900177001952,104.02400207519533,104.15399932861328
2016-10-27,104.5719985961914,105.15499877929688,104.32599639892578,104.56300354003906
2016-10-28,105.23500061035156,105.49500274658205,105.06600189208984,105.20899963378906
2016-10-31,104.56700134277344,105.21700286865234,104.54100036621094,104.56500244140624
2016-11-01,104.8290023803711,105.12000274658205,104.45700073242188,104.81999969482422
2016-11-02,104.08300018310548,104.15599822998048,103.10800170898438,104.09200286865234
2016-11-03,103.39299774169922,103.43599700927734,102.57599639892578,103.37799835205078
2016-11-04,103.04499816894533,103.34300231933594,102.84200286865234,103.052001953125
2016-11-07,104.18000030517578,104.625,103.84700012207033,104.19499969482422
2016-11-08,104.45500183105467,104.8209991455078,104.302001953125,104.43800354003906
2016-11-09,104.99299621582033,105.4209976196289,101.20600128173828,105.02999877929688
2016-11-10,105.8499984741211,106.93499755859376,105.02300262451172,105.85299682617188
2016-11-11,106.80599975585938,106.91600036621094,106.0540008544922,106.8560028076172
2016-11-14,106.86299896240234,108.46700286865234,106.86299896240234,106.87100219726562
2016-11-15,108.22200012207033,108.9749984741211,107.79000091552734,108.2020034790039
2016-11-16,109.00599670410156,109.74700164794922,108.80899810791016,109.03800201416016
2016-11-17,108.78199768066406,109.61299896240234,108.572998046875,108.78500366210938
2016-11-18,110.23699951171876,110.8769989013672,109.81500244140624,110.25599670410156
2016-11-21,110.9290008544922,111.16400146484376,110.50599670410156,110.9729995727539
2016-11-22,110.677001953125,111.35399627685548,110.28500366210938,110.6500015258789
2016-11-23,110.9990005493164,112.94300079345705,110.86299896240234,111.00599670410156
2016-11-24,112.51200103759766,113.51100158691406,112.427001953125,112.58200073242188
2016-11-25,113.27300262451172,113.88999938964844,112.61000061035156,113.29199981689452
2016-11-28,112.6500015258789,112.76799774169922,111.3949966430664,112.6520004272461
2016-11-29,111.70500183105467,113.3000030517578,111.70500183105467,111.69000244140624
2016-11-30,112.50399780273438,113.94200134277344,112.06600189208984,112.47000122070312
2016-12-01,114.6709976196289,114.71299743652344,113.84100341796876,114.69400024414062
2016-12-02,113.9020004272461,114.15799713134766,113.33399963378906,113.90899658203124
2016-12-05,113.5250015258789,114.77100372314452,113.33499908447266,113.50499725341795
2016-12-06,113.88200378417967,114.16699981689452,113.51499938964844,113.86299896240234
2016-12-07,114.08200073242188,114.38400268554688,113.5189971923828,114.052001953125
2016-12-08,113.77200317382812,114.36100006103516,113.2020034790039,113.71299743652344
2016-12-09,114.06300354003906,115.26599884033205,114.0199966430664,114.0749969482422
2016-12-12,115.44000244140624,116.0790023803711,115.15699768066406,115.41200256347656
2016-12-13,114.99299621582033,115.46800231933594,114.7770004272461,115.0019989013672
2016-12-14,115.19499969482422,115.3040008544922,114.78099822998048,115.2239990234375
2016-12-15,117.23200225830078,118.64700317382812,117.1989974975586,117.21099853515624
2016-12-16,118.26799774169922,118.39800262451172,117.92649841308594,118.24099731445312
2016-12-19,117.81700134277344,117.83300018310548,116.84700012207033,117.79100036621094
2016-12-20,117.04399871826172,118.2310028076172,117.0,117.03700256347656
2016-12-21,117.80599975585938,118.0479965209961,117.11299896240234,117.875
2016-12-22,117.61799621582033,117.85099792480467,117.31700134277344,117.60399627685548
2016-12-23,117.55999755859376,117.55999755859376,117.1760025024414,117.54199981689452
2016-12-26,117.31300354003906,117.31300354003906,117.0009994506836,117.30999755859376
2016-12-27,117.18299865722656,117.60099792480467,117.18299865722656,117.19200134277344
2016-12-28,117.48699951171876,117.80500030517578,117.37799835205078,117.4800033569336
2016-12-29,117.0469970703125,117.0469970703125,116.23200225830078,117.08699798583984
2016-12-30,116.31500244140624,117.19000244140624,116.12200164794922,116.26699829101562
2017-01-02,116.80999755859376,117.48500061035156,116.7249984741211,116.79499816894533
2017-01-03,117.48799896240234,118.59300231933594,117.28600311279295,117.49500274658205
2017-01-04,117.6780014038086,118.1760025024414,117.06800079345705,117.65899658203124
2017-01-05,117.05599975585938,117.08499908447266,115.29299926757812,117.11299896240234
2017-01-06,115.31800079345705,116.74400329589844,115.26300048828124,115.26499938964844
2017-01-09,117.15899658203124,117.52400207519533,116.18299865722656,117.1500015258789
2017-01-10,115.99600219726562,116.33300018310548,115.2030029296875,115.98500061035156
2017-01-11,115.875,116.83499908447266,115.68099975585938,115.87200164794922
2017-01-12,115.05500030517578,115.21900177001952,113.76000213623048,115.0979995727539
2017-01-13,114.6959991455078,115.38800048828124,114.28399658203124,114.66400146484376
2017-01-16,114.26200103759766,114.4489974975586,113.6959991455078,114.22699737548828
2017-01-17,114.1259994506836,114.2760009765625,112.73999786376952,114.1520004272461
2017-01-18,112.90799713134766,113.55500030517578,112.6449966430664,112.87799835205078
2017-01-19,114.73799896240234,115.52100372314452,114.4229965209961,114.76200103759766
2017-01-20,114.8939971923828,115.37000274658205,114.5459976196289,114.9800033569336
2017-01-23,113.85299682617188,114.03600311279295,112.9749984741211,113.80999755859376
2017-01-24,112.83799743652344,113.46800231933594,112.58000183105467,112.77999877929688
2017-01-25,113.90299987792967,113.96199798583984,113.08300018310548,113.83999633789062
2017-01-26,113.19200134277344,114.76799774169922,113.06700134277344,113.29299926757812
2017-01-27,114.4250030517578,115.33599853515624,114.4010009765625,114.45500183105467
2017-01-30,114.68299865722656,114.91500091552734,113.76399993896484,114.66799926757812
2017-01-31,113.69400024414062,113.93199920654295,112.08300018310548,113.6500015258789
2017-02-01,112.76799774169922,113.91500091552734,112.76799774169922,112.74299621582033
2017-02-02,113.24299621582033,113.24299621582033,112.0770034790039,113.31099700927734
2017-02-03,112.77899932861328,113.23200225830078,112.32350158691406,112.78900146484376
2017-02-06,112.64700317382812,112.77100372314452,112.02799987792967,112.63899993896484
2017-02-07,111.7979965209961,112.55899810791016,111.5989990234375,111.8270034790039
2017-02-08,112.4020004272461,112.5199966430664,111.64900207519533,112.38700103759766
2017-02-09,111.95500183105467,113.1790008544922,111.90299987792967,111.9520034790039
2017-02-10,113.43699645996094,113.83999633789062,113.3740005493164,113.43399810791016
2017-02-13,113.97000122070312,114.13500213623048,113.4520034790039,113.91400146484376
2017-02-14,113.6729965209961,114.43299865722656,113.27100372314452,113.70500183105467
2017-02-15,114.28600311279295,114.94100189208984,114.24099731445312,114.3010025024414
2017-02-16,114.13600158691406,114.13600158691406,113.22799682617188,114.11199951171876
2017-02-17,113.35199737548828,113.48300170898438,112.62899780273438,113.30500030517578
2017-02-20,112.9000015258789,113.23200225830078,112.83699798583984,112.91100311279295
2017-02-21,113.24299621582033,113.75399780273438,113.24299621582033,113.27999877929688
2017-02-22,113.65399932861328,113.65399932861328,112.91300201416016,113.66899871826172
2017-02-23,113.375,113.39700317382812,112.5770034790039,113.41699981689452
2017-02-24,112.6760025024414,112.9499969482422,112.06400299072266,112.68199920654295
2017-02-27,112.17400360107422,112.46800231933594,111.93499755859376,112.18800354003906
2017-02-28,112.73400115966795,112.7969970703125,111.78350067138672,112.74500274658205
2017-03-01,113.03399658203124,114.03800201416016,112.81400299072266,113.0770034790039
2017-03-02,114.09700012207033,114.53600311279295,113.84700012207033,114.12100219726562
2017-03-03,114.322998046875,114.52400207519533,114.0749969482422,114.34200286865234
2017-03-06,113.8239974975586,113.91300201416016,113.5605010986328,113.84700012207033
2017-03-07,113.91600036621094,114.14099884033205,113.73899841308594,113.91699981689452
2017-03-08,113.92400360107422,114.71600341796876,113.61799621582033,113.9260025024414
2017-03-09,114.40599822998048,114.947998046875,114.36699676513672,114.41100311279295
2017-03-10,115.13899993896484,115.48799896240234,114.81500244140624,115.14900207519533
2017-03-13,114.7750015258789,114.91200256347656,114.48300170898438,114.73200225830078
2017-03-14,114.91300201416016,115.1760025024414,114.56099700927734,114.91500091552734
2017-03-15,114.65299987792967,114.88099670410156,114.5634994506836,114.65899658203124
2017-03-16,113.4000015258789,113.52799987792967,112.91999816894533,113.4020004272461
2017-03-17,113.3479995727539,113.48999786376952,112.55149841308594,113.33999633789062
2017-03-20,112.66500091552734,112.88400268554688,112.46700286865234,112.67400360107422
2017-03-21,112.5739974975586,112.85800170898438,111.83399963378906,112.572998046875
2017-03-22,111.56300354003906,111.75399780273438,110.76499938964844,111.53199768066406
2017-03-23,111.33399963378906,111.55799865722656,110.63200378417967,111.36900329589844
2017-03-24,110.99199676513672,111.47599792480467,110.87999725341795,111.00399780273438
2017-03-27,110.54299926757812,110.58000183105467,110.12100219726562,110.552001953125
2017-03-28,110.74700164794922,110.81300354003906,110.20700073242188,110.77100372314452
2017-03-29,111.18800354003906,111.2959976196289,110.75499725341795,111.22599792480467
2017-03-30,111.11900329589844,111.4810028076172,110.96499633789062,111.15399932861328
2017-03-31,111.74099731445312,112.18099975585938,111.39299774169922,111.7760009765625
2017-04-03,111.31300354003906,111.5739974975586,110.9229965209961,111.26499938964844
2017-04-04,110.70099639892578,110.8010025024414,110.27400207519533,110.70899963378906
2017-04-05,110.8270034790039,111.41600036621094,110.54499816894533,110.85399627685548
2017-04-06,110.3949966430664,111.10800170898438,110.2959976196289,110.38099670410156
2017-04-07,110.89299774169922,110.98999786376952,110.1520004272461,110.89700317382812
2017-04-10,111.2249984741211,111.5719985961914,110.93900299072266,111.2249984741211
2017-04-11,110.68800354003906,110.83300018310548,109.63600158691406,110.71700286865234
2017-04-12,109.58499908447266,109.75499725341795,109.36599731445312,109.58699798583984
2017-04-13,108.8730010986328,109.37100219726562,108.74099731445312,108.9020004272461
2017-04-14,109.11399841308594,109.21900177001952,108.56300354003906,109.10099792480467
2017-04-17,108.2959976196289,108.6259994506836,108.14199829101562,108.322998046875
2017-04-18,109.1510009765625,109.21199798583984,108.41400146484376,109.11199951171876
2017-04-19,108.5469970703125,109.16699981689452,108.4250030517578,108.53500366210938
2017-04-20,108.84100341796876,109.41100311279295,108.72000122070312,108.83399963378906
2017-04-21,109.36799621582033,109.38300323486328,108.94300079345705,109.375
2017-04-24,109.99299621582033,110.32599639892578,109.72100067138672,109.97799682617188
2017-04-25,109.6259994506836,110.99299621582033,109.6259994506836,109.64099884033205
2017-04-26,111.06199645996094,111.7239990234375,111.04199981689452,111.0459976196289
2017-04-27,111.1750030517578,111.59100341796876,111.05249786376952,111.19100189208984
2017-04-28,111.21499633789062,111.68699645996094,111.08000183105467,111.22599792480467
2017-05-01,111.3030014038086,111.9000015258789,111.3030014038086,111.302001953125
2017-05-02,111.81999969482422,112.29399871826172,111.81999969482422,111.81199645996094
2017-05-03,111.9739990234375,112.48999786376952,111.97200012207033,111.96900177001952
2017-05-04,112.79900360107422,113.03800201416016,112.66400146484376,112.78299713134766
2017-05-05,112.53099822998048,112.73799896240234,112.09500122070312,112.53700256347656
2017-05-08,112.69200134277344,112.8730010986328,112.40299987792967,112.68399810791016
2017-05-09,113.20999908447266,114.20500183105467,113.14099884033205,113.2300033569336
2017-05-10,113.68900299072266,114.14900207519533,113.64700317382812,113.697998046875
2017-05-11,114.3030014038086,114.33599853515624,113.4800033569336,114.3280029296875
2017-05-12,113.81400299072266,113.9459991455078,113.21299743652344,113.80899810791016
2017-05-15,113.26499938964844,113.72200012207033,113.25599670410156,113.27100372314452
2017-05-16,113.64800262451172,113.75700378417967,112.9810028076172,113.64199829101562
2017-05-17,112.71800231933594,112.72000122070312,111.23899841308594,112.64600372314452
2017-05-18,111.11499786376952,111.41600036621094,110.22650146484376,111.1259994506836
2017-05-19,111.4219970703125,111.68299865722656,111.06900024414062,111.4010009765625
2017-05-22,111.26799774169922,111.58999633789062,110.96099853515624,111.28399658203124
2017-05-23,110.9489974975586,111.69300079345705,110.91000366210938,110.89099884033205
2017-05-24,111.93599700927734,112.11100006103516,111.70700073242188,111.95700073242188
2017-05-25,111.5199966430664,111.93499755859376,111.5199966430664,111.52400207519533
2017-05-26,111.71600341796876,111.79399871826172,110.88700103759766,111.7300033569336
2017-05-29,111.26699829101562,111.45700073242188,111.20999908447266,111.25599670410156
2017-05-30,111.18900299072266,111.21299743652344,110.66500091552734,111.17400360107422
2017-05-31,110.875,111.19100189208984,110.49600219726562,110.83899688720705
2017-06-01,110.7689971923828,111.4459991455078,110.7689971923828,110.7959976196289
2017-06-02,111.45999908447266,111.6989974975586,110.34200286865234,111.43699645996094
2017-06-05,110.48400115966795,110.72000122070312,110.34500122070312,110.46299743652344
2017-06-06,110.37999725341795,110.43699645996094,109.24199676513672,110.38099670410156
2017-06-07,109.49500274658205,109.62799835205078,109.12799835205078,109.50900268554688
2017-06-08,109.91799926757812,110.36900329589844,109.41000366210938,109.9000015258789
2017-06-09,109.91200256347656,110.78700256347656,109.91200256347656,109.85900115966795
2017-06-12,110.30799865722656,110.31600189208984,109.6760025024414,110.28800201416016
2017-06-13,109.91600036621094,110.26599884033205,109.91600036621094,109.9209976196289
2017-06-14,110.04499816894533,110.33699798583984,108.94400024414062,110.05500030517578
2017-06-15,109.39900207519533,110.75800323486328,109.39900207519533,109.4459991455078
2017-06-16,111.0469970703125,111.40399932861328,110.66100311279295,110.9520034790039
2017-06-19,110.97799682617188,111.3769989013672,110.90899658203124,110.9540023803711
2017-06-20,111.73899841308594,111.76699829101562,111.3270034790039,111.6729965209961
2017-06-21,111.34300231933594,111.71299743652344,111.06549835205078,111.33399963378906
2017-06-22,111.33399963378906,111.43299865722656,110.95600128173828,111.30999755859376
2017-06-23,111.30999755859376,111.41600036621094,111.15799713134766,111.29000091552734
2017-06-26,111.25499725341795,111.71099853515624,111.22200012207033,111.23899841308594
2017-06-27,111.90299987792967,112.43800354003906,111.46800231933594,111.85800170898438
2017-06-28,112.17400360107422,112.39900207519533,111.86299896240234,112.18800354003906
2017-06-29,112.36699676513672,112.91999816894533,112.15399932861328,112.35399627685548
2017-06-30,111.97200012207033,112.38899993896484,111.7490005493164,112.00900268554688
2017-07-03,112.24299621582033,113.41699981689452,112.2040023803711,112.26200103759766
2017-07-04,113.36900329589844,113.37000274658205,112.77899932861328,113.38600158691406
2017-07-05,112.96499633789062,113.66999816894533,112.83300018310548,112.96199798583984
2017-07-06,113.2239990234375,113.45099639892578,112.89600372314452,113.18699645996094
2017-07-07,113.16500091552734,114.16799926757812,113.16500091552734,113.14900207519533
2017-07-10,113.94300079345705,114.29299926757812,113.9260025024414,113.98500061035156
2017-07-12,113.76799774169922,113.79199981689452,112.9394989013672,113.7480010986328
2017-07-13,113.3040008544922,113.51399993896484,112.8740005493164,113.33499908447266
2017-07-14,113.4000015258789,113.56600189208984,112.2699966430664,113.41799926757812
2017-07-17,112.4219970703125,112.8479995727539,112.34200286865234,112.39700317382812
2017-07-18,112.5999984741211,112.61699676513672,111.70099639892578,112.58100128173828
2017-07-19,111.9739990234375,112.21700286865234,111.55999755859376,111.99500274658205
2017-07-20,111.8550033569336,112.40699768066406,111.49099731445312,111.8769989013672
2017-07-21,111.89199829101562,112.06300354003906,111.09500122070312,111.88500213623048
2017-07-24,110.94400024414062,111.15599822998048,110.62799835205078,110.94499969482422
2017-07-25,111.2239990234375,111.66200256347656,110.83100128173828,111.23200225830078
2017-07-26,112.01699829101562,112.14299774169922,111.7239990234375,112.00299835205078
2017-07-27,111.13200378417967,111.65799713134766,110.79000091552734,111.12799835205078
2017-07-28,111.06700134277344,111.27899932861328,110.6614990234375,111.09700012207033
2017-07-31,110.52200317382812,110.75299835205078,110.35299682617188,110.51000213623048
2017-08-01,110.35199737548828,110.55500030517578,109.95899963378906,110.35900115966795
2017-08-02,110.45800018310548,110.95999908447266,110.28800201416016,110.43199920654295
2017-08-03,110.76399993896484,110.80799865722656,109.97899627685548,110.75700378417967
2017-08-04,109.87000274658205,111.0199966430664,109.86399841308594,109.9000015258789
2017-08-07,110.81099700927734,110.90299987792967,110.64700317382812,110.78600311279295
2017-08-08,110.75399780273438,110.8209991455078,110.2509994506836,110.75
2017-08-09,110.09500122070312,110.14099884033205,109.56900024414062,110.10199737548828
2017-08-10,110.04399871826172,110.16300201416016,109.26499938964844,110.04900360107422
2017-08-11,109.08999633789062,109.37899780273438,108.7969970703125,109.1060028076172
2017-08-14,109.25,109.78500366210938,109.20800018310548,109.2300033569336
2017-08-15,109.94499969482422,110.83999633789062,109.93900299072266,109.93199920654295
2017-08-16,110.572998046875,110.94100189208984,110.572998046875,110.59600067138672
2017-08-17,109.98300170898438,110.31199645996094,109.63400268554688,109.9990005493164
2017-08-18,109.34100341796876,109.51799774169922,108.6050033569336,109.3280029296875
2017-08-21,109.3239974975586,109.36399841308594,108.63300323486328,109.31999969482422
2017-08-22,109.0739974975586,109.52999877929688,109.052001953125,108.94400024414062
2017-08-23,109.75599670410156,109.80599975585938,108.9990005493164,109.7310028076172
2017-08-24,108.9209976196289,109.4530029296875,108.9209976196289,108.91000366210938
2017-08-25,109.5,109.7969970703125,109.1230010986328,109.51399993896484
2017-08-28,109.36699676513672,109.39199829101562,109.0469970703125,109.34600067138672
2017-08-29,108.7310028076172,109.05999755859376,108.3280029296875,108.73699951171876
2017-08-30,109.76799774169922,110.41200256347656,109.66899871826172,109.79000091552734
2017-08-31,110.46800231933594,110.6449966430664,109.9520034790039,110.45999908447266
2017-09-01,110.11699676513672,110.36900329589844,109.58000183105467,110.12899780273438
2017-09-04,109.7770004272461,109.90799713134766,109.39700317382812,109.79499816894533
2017-09-05,109.77999877929688,109.77999877929688,108.83000183105467,109.80999755859376
2017-09-06,108.59700012207033,109.09600067138672,108.48300170898438,108.60199737548828
2017-09-07,109.16200256347656,109.197998046875,108.0719985961914,109.13400268554688
2017-09-08,108.2969970703125,108.46700286865234,107.3219985961914,108.2699966430664
2017-09-11,108.28500366210938,109.09100341796876,108.23300170898438,108.2310028076172
2017-09-12,109.41300201416016,110.05899810791016,109.29399871826172,109.3949966430664
2017-09-13,110.20600128173828,110.677001953125,109.91899871826172,110.22599792480467
2017-09-14,110.50800323486328,110.99199676513672,110.36000061035156,110.51499938964844
2017-09-15,109.91899871826172,111.3209991455078,109.91899871826172,109.91899871826172
2017-09-18,111.15299987792967,111.58100128173828,111.1240005493164,111.1969985961914
2017-09-19,111.48699951171876,111.86199951171876,111.27200317382812,111.49600219726562
2017-09-20,111.5749969482422,111.63899993896484,111.22949981689452,111.5780029296875
2017-09-21,112.572998046875,112.70700073242188,112.14199829101562,112.5459976196289
2017-09-22,112.4469985961914,112.53399658203124,111.6750030517578,112.4520034790039
2017-09-25,112.4459991455078,112.4990005493164,111.56800079345705,112.44400024414062
2017-09-26,111.7509994506836,112.28500366210938,111.4990005493164,111.76100158691406
2017-09-27,112.43399810791016,113.23699951171876,112.28600311279295,112.3769989013672
2017-09-28,112.85399627685548,113.19000244140624,112.4810028076172,112.86000061035156
2017-09-29,112.50900268554688,112.71499633789062,112.23500061035156,112.46700286865234
2017-10-02,112.68299865722656,113.0479965209961,112.5364990234375,112.63800048828124
2017-10-03,112.7760009765625,113.18699645996094,112.68699645996094,112.7699966430664
2017-10-04,112.84600067138672,112.87899780273438,112.32599639892578,112.8479995727539
2017-10-05,112.82599639892578,112.90399932861328,112.4219970703125,112.822998046875
2017-10-06,112.7699966430664,113.43099975585938,112.6510009765625,112.77400207519533
2017-10-09,112.54100036621094,112.74299621582033,112.53399658203124,112.5510025024414
2017-10-10,112.68399810791016,112.8209991455078,112.00399780273438,112.65799713134766
2017-10-11,112.34700012207033,112.56300354003906,112.09300231933594,112.34500122070312
2017-10-12,112.40299987792967,112.45800018310548,112.20999908447266,112.43399810791016
2017-10-13,112.24400329589844,112.2490005493164,111.6989974975586,112.23899841308594
2017-10-16,111.8769989013672,112.07599639892578,111.6510009765625,111.88200378417967
2017-10-17,112.18599700927734,112.46700286865234,112.03700256347656,112.19499969482422
2017-10-18,112.2030029296875,113.03800201416016,112.14099884033205,112.21299743652344
2017-10-19,113.0009994506836,113.14099884033205,112.3290023803711,113.01300048828124
2017-10-20,112.6449966430664,113.55899810791016,112.6060028076172,112.68000030517578
2017-10-23,114.052001953125,114.05899810791016,113.6230010986328,114.0479965209961
2017-10-24,113.31999969482422,113.98799896240234,113.26200103759766,113.33999633789062
2017-10-25,113.93599700927734,114.23999786376952,113.57599639892578,113.9459991455078
2017-10-26,113.53900146484376,114.03099822998048,113.34200286865234,113.55799865722656
2017-10-27,114.125,114.43599700927734,113.71800231933594,114.1240005493164
2017-10-30,113.677001953125,113.8239974975586,113.16500091552734,113.73899841308594
2017-10-31,113.03800201416016,113.6449966430664,112.9739990234375,112.99600219726562
2017-11-01,113.6439971923828,114.26799774169922,113.63400268554688,113.6500015258789
2017-11-02,114.1709976196289,114.20800018310548,113.54900360107422,114.1520004272461
2017-11-03,114.01399993896484,114.40699768066406,113.68299865722656,114.01599884033205
2017-11-06,114.19000244140624,114.7249984741211,113.78900146484376,114.1780014038086
2017-11-07,113.77100372314452,114.33200073242188,113.7229995727539,113.77100372314452
2017-11-08,113.73200225830078,113.91300201416016,113.40299987792967,113.76100158691406
2017-11-09,113.927001953125,114.06300354003906,113.2405014038086,113.927001953125
2017-11-10,113.36900329589844,113.6240005493164,113.23600006103516,113.375
2017-11-13,113.69000244140624,113.70500183105467,113.24600219726562,113.68599700927734
2017-11-14,113.5999984741211,113.90699768066406,113.30999755859376,113.58499908447266
2017-11-15,113.40599822998048,113.48799896240234,112.51399993896484,113.4020004272461
2017-11-17,113.04499816894533,113.04499816894533,111.9729995727539,113.02799987792967
2017-11-20,112.0189971923828,112.52899932861328,111.96099853515624,112.03800201416016
2017-11-21,112.5479965209961,112.6999969482422,112.18399810791016,112.5510025024414
2017-11-22,112.33000183105467,112.34300231933594,111.51000213623048,112.34100341796876
2017-11-23,111.28500366210938,111.3769989013672,111.0709991455078,111.31300354003906
2017-11-24,111.25900268554688,111.5719985961914,111.25900268554688,111.25399780273438
2017-11-27,111.64900207519533,111.64900207519533,110.84700012207033,111.6709976196289
2017-11-28,111.15599822998048,111.45700073242188,110.93299865722656,111.16999816894533
2017-11-29,111.61100006103516,112.13099670410156,111.38500213623048,111.64800262451172
2017-11-30,112.02799987792967,112.47599792480467,111.74299621582033,112.0019989013672
2017-12-01,112.55500030517578,112.85199737548828,111.45500183105467,112.55599975585938
2017-12-04,112.83899688720705,113.07599639892578,112.66400146484376,112.86399841308594
2017-12-05,112.50800323486328,112.85800170898438,112.3769989013672,112.4990005493164
2017-12-06,112.46900177001952,112.5189971923828,112.00700378417967,112.46399688720705
2017-12-07,112.3219985961914,112.79399871826172,112.3219985961914,112.29100036621094
2017-12-08,113.1969985961914,113.58499908447266,113.1230010986328,113.1729965209961
2017-12-11,113.5270004272461,113.68099975585938,113.24099731445312,113.54299926757812
2017-12-12,113.5500030517578,113.73899841308594,113.3740005493164,113.54000091552734
2017-12-13,113.51300048828124,113.5270004272461,112.96600341796876,113.54499816894533
2017-12-14,112.74600219726562,112.8730010986328,112.4729995727539,112.78199768066406
2017-12-15,112.38800048828124,112.72699737548828,112.04299926757812,112.39600372314452
